1,2,journal,title
2020-08-27,2020-10-21,Sexuality & Culture,Das Auftreten der zentralen pontinen Myelinolyse während des qualifizierten Entzugs von Alkohol. Ein Fallbericht
2020-08-27,2020-10-21,Brain Imaging and Behavior,Das Auftreten der zentralen pontinen Myelinolyse während des qualifizierten Entzugs von Alkohol. Ein Fallbericht
2019-12-15,2020-08-04,Hormones,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,Current Behavioral Neuroscience Reports,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,Child & Youth Care Forum,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,Occupational Health Science,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,American Journal of Dance Therapy,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,Journal of Psychopathology and Behavioral Assessment,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2019-12-15,2020-08-04,Zeitschrift für Psychodrama und Soziometrie,Diabetes distress is associated with individualized glycemic control in adults with type 2 diabetes mellitus
2020-08-24,2020-09-30,Current Psychiatry Reports,Predicting the relationships between gut microbiota and mental disorders with knowledge graphs
2020-05-21,2020-10-07,Psychopharmacology,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Journal of Ambient Intelligence and Humanized Computing,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Psychopharmacology,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Neurological Sciences,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Archives of Pharmacal Research,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Neuroscience Bulletin,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,MMW - Fortschritte der Medizin,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2020-05-21,2020-10-07,Clinical Oral Investigations,"A comparison of eating disorder symptomatology, psychological distress and psychosocial function between early, typical and later onset anorexia nervosa"
2019-06-25,2019-09-16,Neuroscience and Behavioral Physiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Naunyn-Schmiedeberg's Archives of Pharmacology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Psychopharmacology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,AIDS and Behavior,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Social Psychiatry and Psychiatric Epidemiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Indian Pediatrics,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Social Psychiatry and Psychiatric Epidemiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Analytical and Bioanalytical Chemistry,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Supportive Care in Cancer,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Journal of Outdoor and Environmental Education,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Social Psychiatry and Psychiatric Epidemiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Neuroscience and Behavioral Physiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Therapeutic Innovation & Regulatory Science,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Brain Structure and Function,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Social Psychiatry and Psychiatric Epidemiology,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2019-06-25,2019-09-16,Scientometrics,Sex-Related Differences in Anxious-Depressive and Defensive Behavior in Wistar Rats
2020-09-08,2020-10-19,Current Pain and Headache Reports,Perceived psychosocial health and its sociodemographic correlates in times of the COVID-19 pandemic: a community-based online study in China
2020-09-08,2020-10-19,Current Psychiatry Reports,Perceived psychosocial health and its sociodemographic correlates in times of the COVID-19 pandemic: a community-based online study in China
2020-02-14,2020-09-21,Current Neurology and Neuroscience Reports,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Molecular Neurobiology,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Cognitive Therapy and Research,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Nonlinear Dynamics,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Neurochemical Journal,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,European Archives of Psychiatry and Clinical Neuroscience,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Journal of Abnormal Child Psychology,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-02-14,2020-09-21,Community Mental Health Journal,Identification of bipolar disorder using a combination of multimodality magnetic resonance imaging and machine learning techniques
2020-03-25,2020-06-08,Archives of Women's Mental Health,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Neuroscience and Behavioral Physiology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,European Archives of Psychiatry and Clinical Neuroscience,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Annals of Surgical Oncology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Social Psychiatry and Psychiatric Epidemiology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Brain Imaging and Behavior,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,International Journal of Mental Health and Addiction,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Journal of Immigrant and Minority Health,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Journal of Intelligent Information Systems,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Molecular Neurobiology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Academic Psychiatry,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Cognitive Therapy and Research,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Neurochemical Journal,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Social Psychiatry and Psychiatric Epidemiology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Journal of Gastroenterology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-03-25,2020-06-08,Psychopharmacology,Predictors of response to antidepressants in women with postpartum depression: a systematic review
2020-05-18,2020-08-03,International Journal of Mental Health and Addiction,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Psychopharmacology,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Journal of Child and Family Studies,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Clinical Rheumatology,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Neurological Sciences,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Canadian Journal of Public Health,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Archives of Women's Mental Health,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Current Psychology,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Reactions Weekly,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Journal of Abnormal Child Psychology,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Social Psychiatry and Psychiatric Epidemiology,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Journal of Digital Imaging,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2020-05-18,2020-08-03,Archives of Gynecology and Obstetrics,Relationships between Chronic Diseases and Depression among Middle-aged and Elderly People in China: A Prospective Study from CHARLS
2019-11-26,2020-05-13,Naunyn-Schmiedeberg's Archives of Pharmacology,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Current Psychology,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,European Archives of Psychiatry and Clinical Neuroscience,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Neurological Sciences,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Cognitive Therapy and Research,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Journal of Autism and Developmental Disorders,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Maternal and Child Health Journal,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Journal of Autism and Developmental Disorders,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,Quality of Life Research,The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-11-26,2020-05-13,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",The involvement of GABAergic system in the antidepressant-like effect of agmatine
2019-09-04,2019-12-16,Neuroscience and Behavioral Physiology,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Brain Imaging and Behavior,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Journal of Youth and Adolescence,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Journal of Religion and Health,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Neurochemical Research,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Neuroscience and Behavioral Physiology,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Journal of Autism and Developmental Disorders,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Community Mental Health Journal,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,InFo Neurologie + Psychiatrie,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Brain Imaging and Behavior,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Neuroinformatics,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,CNS Drugs,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-09-04,2019-12-16,Medical & Biological Engineering & Computing,Interaction of Interoceptive Perception and Emotional Intelligence: A Functional Neuroimaging Study
2019-05-16,2019-09-24,European Archives of Psychiatry and Clinical Neuroscience,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Internal and Emergency Medicine,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Clinical Autonomic Research,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Molecular Imaging and Biology,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Social Psychiatry and Psychiatric Epidemiology,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Archives of Women's Mental Health,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Brain Imaging and Behavior,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Social Psychiatry and Psychiatric Epidemiology,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,European Child & Adolescent Psychiatry,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Child Psychiatry & Human Development,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Journal of NeuroVirology,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Medicinal Chemistry Research,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-05-16,2019-09-24,Journal of Immigrant and Minority Health,The impact of inflammation on neurocognition and risk for psychosis: a critical review
2019-10-25,2020-09-21,Current Diabetes Reports,"Mind the treatment gap: the prevalence of common mental disorder symptoms, risky substance use and service utilization among young Swiss adults"
2020-02-20,2020-08-27,Nutrire,Prevalence and factors associated with severe depressive symptoms in older west African people living with HIV
2020-02-20,2020-08-27,Current Hypertension Reports,Prevalence and factors associated with severe depressive symptoms in older west African people living with HIV
2020-06-22,2020-08-25,Current Psychiatry Reports,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,European Journal of Nutrition,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Phenomenology and the Cognitive Sciences,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Physical and Engineering Sciences in Medicine,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,AIDS and Behavior,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Journal of Child and Family Studies,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Current Addiction Reports,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Molecular Biology,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Neuropsychology Review,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Acta Diabetologica,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Neuroscience and Behavioral Physiology,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,International Journal of Public Health,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Affective Science,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Current Environmental Health Reports,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Global Social Welfare,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Human Physiology,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,NeuroMolecular Medicine,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2020-06-22,2020-08-25,Psychiatric Quarterly,Health-related quality of life of long-term patients receiving opioid agonist therapy: a nested prospective cohort study in Norway
2019-11-05,2020-07-20,Quality of Life Research,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Journal of Abnormal Child Psychology,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Sleep and Breathing,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Current Behavioral Neuroscience Reports,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Current Treatment Options in Psychiatry,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Psychiatric Quarterly,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Psychiatric Quarterly,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Psychiatric Quarterly,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Current Treatment Options in Psychiatry,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Journal of Child and Family Studies,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-11-05,2020-07-20,Current Obstetrics and Gynecology Reports,Association between a history of depression and anti-müllerian hormone among late-reproductive aged women: the Harvard study of moods and cycles
2019-08-29,2019-12-20,Sleep and Breathing,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Reactions Weekly,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Annals of Hematology,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Journal of Rational-Emotive & Cognitive-Behavior Therapy,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Current Nutrition Reports,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,"Culture, Medicine, and Psychiatry",The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Journal of Technology in Behavioral Science,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Journal of Psychopathology and Behavioral Assessment,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,"Culture, Medicine, and Psychiatry",The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Supportive Care in Cancer,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Sleep and Breathing,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Current Sleep Medicine Reports,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Reactions Weekly,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,School Mental Health,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Mindfulness,The association between physical activity and a composite measure of sleep health
2019-08-29,2019-12-20,Clinical Social Work Journal,The association between physical activity and a composite measure of sleep health
2019-08-26,2020-02-28,Social Psychiatry and Psychiatric Epidemiology,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Pediatric Neuropsychology,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Clinical Psychology in Medical Settings,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Clinical Psychology in Medical Settings,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Medical Science Educator,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Child and Family Studies,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Neurochemical Research,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Clinical Psychology in Medical Settings,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Clinical Psychology in Medical Settings,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Psychopharmacology,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,SN Comprehensive Clinical Medicine,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Indian Journal of Surgical Oncology,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Journal of Psychopathology and Behavioral Assessment,Mental disorders and risk of suicide attempt in prisoners
2019-08-26,2020-02-28,Breast Cancer,Mental disorders and risk of suicide attempt in prisoners
2019-12-12,2020-03-02,Neurological Sciences,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Administration and Policy in Mental Health and Mental Health Services Research,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Current Sexual Health Reports,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,International Journal of Cognitive Therapy,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,European Archives of Psychiatry and Clinical Neuroscience,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Pharmaceutical Chemistry Journal,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Review Journal of Autism and Developmental Disorders,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Social Psychiatry and Psychiatric Epidemiology,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Psychiatric Quarterly,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,European Child & Adolescent Psychiatry,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Journal of Gambling Studies,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Reactions Weekly,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Reactions Weekly,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Naunyn-Schmiedeberg's Archives of Pharmacology,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2019-12-12,2020-03-02,Psychological Injury and Law,Structural remodeling secondary to functional remodeling in advanced-stage peripheral facial neuritis
2020-04-08,2020-08-19,Current Gastroenterology Reports,Lifetime co-occurring psychiatric disorders in newly diagnosed adults with attention deficit hyperactivity disorder (ADHD) or/and autism spectrum disorder (ASD)
2020-02-04,2020-07-27,Current Atherosclerosis Reports,The efficacy of ball blankets on insomnia in depression in outpatient clinics: study protocol for a randomized crossover multicentre trial
2019-05-21,2020-06-04,Chinese Journal of Integrative Medicine,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Cellular and Molecular Neurobiology,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Brain Imaging and Behavior,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Russian Journal of Genetics,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,AIDS and Behavior,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Journal of Medical and Biological Engineering,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Cognitive Therapy and Research,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Cognitive Neurodynamics,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Metabolic Brain Disease,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Journal of Child and Family Studies,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-05-21,2020-06-04,Cognitive Therapy and Research,A randomized controlled trial comparing the clinical efficacy and cost-effectiveness of eye movement desensitization and reprocessing (EMDR) and integrated EMDR-Dialectical Behavioural Therapy (DBT) in the treatment of patients with post-traumatic stress disorder and comorbid (Sub)clinical borderline personality disorder: study design
2019-09-29,2020-01-23,Irish Journal of Medical Science (1971 -),Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Deutsche Zeitschrift für Akupunktur,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Neurochemical Research,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Journal of Abnormal Child Psychology,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,European Archives of Psychiatry and Clinical Neuroscience,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Journal of Religion and Health,Psychological morbidity among forcibly displaced children—a literature review
2019-09-29,2020-01-23,Parasitology Research,Psychological morbidity among forcibly displaced children—a literature review
