1,2,journal,title
2020-08-27,2020-10-27,Biochemical Genetics,Chronically elevated depressive symptoms interact with acute increases in inflammation to predict worse neurocognition among people with HIV
2020-03-24,2020-06-29,Maternal and Child Health Journal,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Journal of Racial and Ethnic Health Disparities,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,European Child & Adolescent Psychiatry,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Archives of Women's Mental Health,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Journal of Public Health,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Academic Psychiatry,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Journal of Child and Family Studies,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Frontiers of Medicine,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Journal of Microbiology,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Mindfulness,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Journal of Molecular Histology,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Population Research and Policy Review,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,European Geriatric Medicine,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-03-24,2020-06-29,Neuroscience and Behavioral Physiology,Concomitant lorazepam use and antidepressive efficacy of repetitive transcranial magnetic stimulation in a naturalistic setting
2020-05-13,2021-01-11,Metabolomics,Correlates of psychological distress and self-rated health among Palestinian citizens of Israel: findings from the health and environment survey (HESPI)
2020-05-13,2021-01-11,Nutrire,Correlates of psychological distress and self-rated health among Palestinian citizens of Israel: findings from the health and environment survey (HESPI)
2020-10-06,2020-12-15,Current Treatment Options in Oncology,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Social Psychiatry and Psychiatric Epidemiology,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Science China Life Sciences,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Journal of Happiness Studies,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Current Psychology,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Journal of Autism and Developmental Disorders,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Journal of Autism and Developmental Disorders,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Journal of Family Violence,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,Administration and Policy in Mental Health and Mental Health Services Research,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2020-10-06,2020-12-15,The Journal of Behavioral Health Services & Research,The evidence base for physiotherapy in myalgic encephalomyelitis/chronic fatigue syndrome when considering post-exertional malaise: a systematic review and narrative synthesis
2019-10-29,2019-12-16,Oral Radiology,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Research on Child and Adolescent Psychopathology,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Reactions Weekly,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,AIDS and Behavior,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Supportive Care in Cancer,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,European Child & Adolescent Psychiatry,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Neuroscience Bulletin,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,The Journal of Frailty & Aging,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Mindfulness,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Neurological Sciences,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Reactions Weekly,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Mindfulness,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Indian Journal of Clinical Biochemistry,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Administration and Policy in Mental Health and Mental Health Services Research,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-29,2019-12-16,Archives of Microbiology,The effect of selective serotonin reuptake inhibitors on the human mandible
2019-10-10,2020-03-06,International Journal of Biometeorology,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,The Journal of Behavioral Health Services & Research,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,European Child & Adolescent Psychiatry,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,Neuroscience and Behavioral Physiology,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,Administration and Policy in Mental Health and Mental Health Services Research,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,Journal of Autism and Developmental Disorders,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,Community Mental Health Journal,The role of magnetic fields in neurodegenerative diseases
2019-10-10,2020-03-06,Journal of Happiness Studies,The role of magnetic fields in neurodegenerative diseases
2020-05-18,2020-11-09,Current Psychiatry Reports,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-05-18,2020-11-09,Current Treatment Options in Psychiatry,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-05-18,2020-11-09,International Journal of Cognitive Therapy,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-05-18,2020-11-09,Brain Imaging and Behavior,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-05-18,2020-11-09,Brain Imaging and Behavior,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-05-18,2020-11-09,Journal of Psychopathology and Behavioral Assessment,"Association of depression with sexual function in women with history of recurrent pregnancy Loss: descriptive-correlational study in Tehran, Iran"
2020-02-07,2020-04-13,Journal of Technology in Behavioral Science,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Quality of Life Research,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Psychosocial Rehabilitation and Mental Health,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Rational-Emotive & Cognitive-Behavior Therapy,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Cross-Cultural Gerontology,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Abnormal Child Psychology,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Rational-Emotive & Cognitive-Behavior Therapy,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,SN Comprehensive Clinical Medicine,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Journal of Religion and Health,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Cognitive Therapy and Research,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2020-02-07,2020-04-13,Molecular Biology Reports,A Meta-analysis of the Effectiveness of Behavioral Intervention Technologies and Face-to-Face Cognitive Behavioral Therapy for Youth with Depression
2018-08-04,2020-01-28,European Journal of Nutrition,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Mindfulness,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Bulletin of Experimental Biology and Medicine,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Neuropsychology Review,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Journal of Psychopathology and Behavioral Assessment,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,International Journal of Cognitive Therapy,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Indian Journal of Microbiology,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Review of Philosophy and Psychology,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Applied Psychophysiology and Biofeedback,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Current Treatment Options in Psychiatry,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity","Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Psychopharmacology,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Lung,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2018-08-04,2020-01-28,Programming and Computer Software,"Legume and nut consumption in relation to depression, anxiety and psychological distress in Iranian adults"
2020-09-03,2020-10-19,Psychological Injury and Law,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Neurotoxicity Research,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Cognitive Therapy and Research,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Journal of Psychopathology and Behavioral Assessment,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Current Obesity Reports,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Current Sleep Medicine Reports,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Journal of Contemporary Psychotherapy,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Review Journal of Autism and Developmental Disorders,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Brain Imaging and Behavior,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Child Psychiatry & Human Development,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Adolescent Research Review,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Child Psychiatry & Human Development,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Brain Imaging and Behavior,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Psychological Injury and Law,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Journal of Child & Adolescent Trauma,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,Journal of Psychosocial Rehabilitation and Mental Health,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-09-03,2020-10-19,EPMA Journal,The Eggshell and Crumbling Skull Plaintiff: Psychological and Legal Considerations for Assessment
2020-01-07,2020-07-03,Journal of NeuroVirology,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Psychiatric Quarterly,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,School Mental Health,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,The Psychological Record,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Current Sexual Health Reports,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Current Treatment Options in Psychiatry,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Psychiatric Quarterly,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Molecular Neurobiology,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Pastoral Psychology,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Journal of Neural Transmission,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Sexuality & Culture,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Brain Imaging and Behavior,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Journal of Abnormal Child Psychology,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2020-01-07,2020-07-03,Mindfulness,Association of HIV serostatus and metabolic syndrome with neurobehavioral disturbances
2019-11-16,2020-09-29,Social Psychology of Education,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Journal of Pediatric Neuropsychology,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Journal of Cancer Education,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Child Psychiatry & Human Development,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,CNS Drugs,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Mindfulness,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity","The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,European Child & Adolescent Psychiatry,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Exposure and Health,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Adversity and Resilience Science,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Hormones,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2019-11-16,2020-09-29,Current Behavioral Neuroscience Reports,"The relationships between bonding social capital, personal belief in a just world and well-being: an analysis of a diverse student sample"
2020-06-29,2020-10-12,Current Psychiatry Reports,The effect of methadone on depression among addicts: a systematic review and meta-analysis
2020-04-24,2020-10-21,Psychopharmacology,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Journal of Ambient Intelligence and Humanized Computing,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Psychopharmacology,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Neurological Sciences,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Archives of Pharmacal Research,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Neuroscience Bulletin,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,MMW - Fortschritte der Medizin,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Clinical Oral Investigations,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,Neuroscience Bulletin,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2020-04-24,2020-10-21,CNS Drugs,Use of machine learning to classify adult ADHD and other conditions based on the Conners’ Adult ADHD Rating Scales
2019-01-22,2020-02-13,Community Mental Health Journal,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Journal of Autism and Developmental Disorders,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Supportive Care in Cancer,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Biology Bulletin Reviews,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,AIDS and Behavior,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Mindfulness,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,International Archives of Occupational and Environmental Health,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,European Journal of Clinical Pharmacology,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,European Child & Adolescent Psychiatry,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,European Journal of Clinical Pharmacology,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Mindfulness,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Reactions Weekly,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Obesity Surgery,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,Experimental Brain Research,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2019-01-22,2020-02-13,AIDS and Behavior,"Postpartum Depression in the Portuguese Population: The Role of Knowledge, Attitudes and Help-Seeking Propensity in Intention to Recommend Professional Help-Seeking"
2020-07-27,2020-09-01,Journal of Youth and Adolescence,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Journal of Abnormal Child Psychology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Reactions Weekly,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Human Physiology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Journal of Autism and Developmental Disorders,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,European Child & Adolescent Psychiatry,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Mindfulness,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Mindfulness,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Journal of Abnormal Child Psychology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Molecular Biology Reports,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Psychopharmacology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Neurophysiology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Journal of Molecular Neuroscience,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Der Hautarzt,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Neuroscience and Behavioral Physiology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Naunyn-Schmiedeberg's Archives of Pharmacology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-27,2020-09-01,Psychopharmacology,Pubertal Synchrony and Depressive Symptoms: Differences by Race and Sex
2020-07-09,2020-10-09,Current Pain and Headache Reports,Chronic stress and antidepressant treatment alter purine metabolism and beta oxidation within mouse brain and serum
2020-07-09,2020-10-09,Current Psychiatry Reports,Chronic stress and antidepressant treatment alter purine metabolism and beta oxidation within mouse brain and serum
2020-03-16,2020-09-28,Current Neurology and Neuroscience Reports,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Molecular Neurobiology,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Cognitive Therapy and Research,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Nonlinear Dynamics,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Neurochemical Journal,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,European Archives of Psychiatry and Clinical Neuroscience,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Journal of Abnormal Child Psychology,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Community Mental Health Journal,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Archives of Women's Mental Health,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,Neuroscience and Behavioral Physiology,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-16,2020-09-28,European Archives of Psychiatry and Clinical Neuroscience,Prevalence and associated factors of suicidality in Japanese adolescents: results from a population-based questionnaire survey
2020-03-24,2020-07-09,Journal of Autism and Developmental Disorders,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Wiener Medizinische Wochenschrift,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Community Mental Health Journal,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,"Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity",Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Molecular Biology Reports,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,European Child & Adolescent Psychiatry,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Journal of Racial and Ethnic Health Disparities,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Reactions Weekly,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,The Journal of Behavioral Health Services & Research,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Cognitive Therapy and Research,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Journal of Autism and Developmental Disorders,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Journal of Autism and Developmental Disorders,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Reactions Weekly,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Brain Imaging and Behavior,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2020-03-24,2020-07-09,Quality of Life Research,Prospective Pathways to Depressive Symptoms and Disordered Eating in Adolescence: A 7-Year Longitudinal Cohort Study
2019-05-28,2019-12-03,European Child & Adolescent Psychiatry,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
2019-05-28,2019-12-03,Cognitive Therapy and Research,Characteristics of child psychiatric outpatients with slow processing speed and potential mechanisms of academic impact
